"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @tottori_pm25: ������【鳥取県PM2.5情報】02月17日13時現在、次の測定局でPM2.5の濃度が12 μg/m³を超えています。県庁西町分庁舎 16 境港市 13 https://t.co/5Bu12jBzNv #tottoriken #opendata",FALSE,0,NA,2017-02-17 04:38:56,FALSE,NA,"832449227229900800",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","mvkennelly",1,TRUE,FALSE,NA,NA
"RT @CODX: From optimized light signals to an #OpenData policy, #SmartCity has implications for all residents. @stalbertgazette https://t.co…",FALSE,0,NA,2017-02-17 04:38:54,FALSE,NA,"832449217486581760",NA,"<a href=""http://www.innonational.com"" rel=""nofollow"">AutomateRobot_opendata</a>","OpenDataMonkey",3,TRUE,FALSE,NA,NA
"RT @MeshEffects: Get applying for the 2017 Data Journalism Awards https://t.co/JH26Sqw0nn #opendata",FALSE,0,NA,2017-02-17 04:38:51,FALSE,NA,"832449207608995841",NA,"<a href=""http://www.innonational.com"" rel=""nofollow"">AutomateRobot_opendata</a>","OpenDataMonkey",1,TRUE,FALSE,NA,NA
"RT @IQuantNY: Today is a sad day for America. I used to think once #opendata was public you could not go back.  I stand corrected. https://…",FALSE,0,NA,2017-02-17 04:31:04,FALSE,NA,"832447245337268224",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tracyctran",399,TRUE,FALSE,NA,NA
"Get applying for the 2017 Data Journalism Awards https://t.co/JH26Sqw0nn #opendata",FALSE,1,NA,2017-02-17 04:29:04,FALSE,NA,"832446743618871296",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","MeshEffects",1,FALSE,FALSE,NA,NA
"RT @CODX: From optimized light signals to an #OpenData policy, #SmartCity has implications for all residents. @stalbertgazette https://t.co…",FALSE,0,NA,2017-02-17 04:22:47,FALSE,NA,"832445164303970305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","edawson_1",3,TRUE,FALSE,NA,NA
"RT @_akpiper: Releasing #LIWC tables for 25,000 literary documents #opendata: https://t.co/XIOsoK3VAz",FALSE,0,NA,2017-02-17 04:18:48,FALSE,NA,"832444161299148800",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","alanyliu",15,TRUE,FALSE,NA,NA
"RT @tosseto: ホワイトハウスのオープンデータポータルから本日コンテンツ9GB分が見事に亡くなったようで…他方1/20に取得していた猛者が現る #opendata #opengov https://t.co/5hoxFKymvf",FALSE,0,NA,2017-02-17 04:16:51,FALSE,NA,"832443668099264512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","h_arakida",72,TRUE,FALSE,NA,NA
"RT @CNRS_dr07: @PerseeFr lance le triplestore #datapersee, un véritable entrepôt de métadonnées https://t.co/UWQeOI1aJ5 #SPARQL #opendata #…",FALSE,0,NA,2017-02-17 04:15:24,FALSE,NA,"832443304121868288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","w4xiwe",6,TRUE,FALSE,NA,NA
"RT @oaDOI_org: new blog post:  Behind the scenes: cleaning dirty data https://t.co/Z8mFndI9C8 #opendata #openscience",FALSE,0,NA,2017-02-17 04:13:59,FALSE,NA,"832442949665488897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ronaldfar",14,TRUE,FALSE,NA,NA
"������【鳥取県PM2.5情報】02月17日13時現在、次の測定局でPM2.5の濃度が12 μg/m³を超えています。県庁西町分庁舎 16 境港市 13 https://t.co/5Bu12jBzNv #tottoriken #opendata",FALSE,0,NA,2017-02-17 04:11:18,FALSE,NA,"832442273174581248",NA,"<a href=""https://tottori-opendata-pm25.herokuapp.com"" rel=""nofollow"">Tottori Open Data PM2.5 Server</a>","tottori_pm25",1,FALSE,FALSE,NA,NA
"RT @ScorpioCMI: The latest https://t.co/flgEWcpeWv! https://t.co/WrhILiqD0y #opendata #cityfixer",FALSE,0,NA,2017-02-17 04:06:55,FALSE,NA,"832441170265534465",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","mvkennelly",2,TRUE,FALSE,NA,NA
"RT @opendatanz: Wellingtonians! International #OpenData Day is coming! Techie? designer? #opendata geek? Come join our mini-hack day https:…",FALSE,0,NA,2017-02-17 04:05:50,FALSE,NA,"832440894934511618",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","widged",7,TRUE,FALSE,NA,NA
"The latest Entreprendre.Liberte! https://t.co/gr5dUO1jjs Thanks to @Geospatech @datacampfire @OPPSCorp #opendata #bigdata",FALSE,0,NA,2017-02-17 04:02:47,FALSE,NA,"832440127955857408",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","geonpilibre",0,FALSE,FALSE,NA,NA
"RT @JointVentureSVN: Looking forward to Friday's keynote ""Smart Cities, Smart Region"" on #smartcities #opendata from @GoldsmithOnGov at #so…",FALSE,0,NA,2017-02-17 03:56:24,FALSE,NA,"832438524414619649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessicaWeare",7,TRUE,FALSE,NA,NA
"RT @SunFoundation: The Department of @Energy has removed its public phonebook from its website. 
https://t.co/5MiOtfKzPj #OpenData #OpenGov…",FALSE,0,NA,2017-02-17 03:44:56,FALSE,NA,"832435638322528260",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thetimepast",72,TRUE,FALSE,NA,NA
"RT @SunFoundation: The @WhiteHouse removed Obama-era #opendata from its website: 
https://t.co/0yAS52zmQ2 @USNatArchives maintains the data…",FALSE,0,NA,2017-02-17 03:42:46,FALSE,NA,"832435092882481152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chelleld16",32,TRUE,FALSE,NA,NA
"RT @SunFoundation: The Department of @Energy has removed its public phonebook from its website. 
https://t.co/5MiOtfKzPj #OpenData #OpenGov…",FALSE,0,NA,2017-02-17 03:42:39,FALSE,NA,"832435062490566656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chelleld16",72,TRUE,FALSE,NA,NA
"RT @iotakodali: @MilanV i disagree with the iSpirit part. There are solutions already like https://t.co/UMT1wA303X just need #opendata @ana…",FALSE,0,NA,2017-02-17 03:38:58,FALSE,NA,"832434134748381184",NA,"<a href=""http://www.innonational.com"" rel=""nofollow"">AutomateRobot_opendata</a>","OpenDataMonkey",1,TRUE,FALSE,NA,NA
"RT @geometeo: The latest The British-Islands Weather Daily! https://t.co/dCOR3ddLEo #opendata",FALSE,0,NA,2017-02-17 03:38:51,FALSE,NA,"832434104503250946",NA,"<a href=""http://www.innonational.com"" rel=""nofollow"">AutomateRobot_opendata</a>","OpenDataMonkey",1,TRUE,FALSE,NA,NA
"RT @dqe_software: #Nevers va tester l’ouverture des #données numériques !! #data #opensources #OpenData ������
������ https://t.co/GzVQm2E3eY @lejdc_…",FALSE,0,NA,2017-02-17 03:26:34,FALSE,NA,"832431014643429380",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","catsur87",2,TRUE,FALSE,NA,NA
"RT @opendatanz: Wellingtonians! International #OpenData Day is coming! Techie? designer? #opendata geek? Come join our mini-hack day https:…",FALSE,0,NA,2017-02-17 03:25:50,FALSE,NA,"832430831771672576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CC_Aotearoa",7,TRUE,FALSE,NA,NA
"Una buena oportunidad para hacer #civictech + #opendata  #datosabiertos. https://t.co/flBS5vzoWw",FALSE,3,NA,2017-02-17 03:19:29,FALSE,NA,"832429233515405312",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","idatosabiertos",0,FALSE,FALSE,NA,NA
"The latest The British-Islands Weather Daily! https://t.co/dCOR3ddLEo #opendata",FALSE,0,NA,2017-02-17 03:17:13,FALSE,NA,"832428662888738818",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","geometeo",1,FALSE,FALSE,NA,NA
"@MilanV i disagree with the iSpirit part. There are solutions already like https://t.co/UMT1wA303X just need #opendata @ananth1148 @alokpi",FALSE,1,"MilanV",2017-02-17 03:15:16,FALSE,"832427794219069441","832428172071333888","382728892","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iotakodali",1,FALSE,FALSE,NA,NA
"RT @godanSec: .@muchiri announces co-hosting #G77 with GODAN in Nairobi in May 2017 #opendata #agriculture #Kenya https://t.co/zcVDUdh91G",FALSE,0,NA,2017-02-17 03:12:42,FALSE,NA,"832427526739881984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","singoei4kwanza",13,TRUE,FALSE,NA,NA
"RT @SunFoundation: The Department of @Energy has removed its public phonebook from its website. 
https://t.co/5MiOtfKzPj #OpenData #OpenGov…",FALSE,0,NA,2017-02-17 03:10:23,FALSE,NA,"832426942057943040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","garthcello",72,TRUE,FALSE,NA,NA
"WEB新聞「Open Data Hub」加速するオープンデータへの取り組み。透明、信頼、参加をキーワードに、市民と行政が共創する社会と未来へ。（毎月曜更新）#OpenData https://t.co/iHwFybYD5D",FALSE,0,NA,2017-02-17 03:09:15,FALSE,NA,"832426656077803520",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","GeorgeCohta",0,FALSE,FALSE,NA,NA
"#opendata #news 1996年から続くIT業界定番資料の最新刊『インターネット白書2017』 全国の一般書店でも販売開始！キーワードは、AI・ブロックチェーン・VR、ドローン・コネクテッドカー・5G ... - 時事通信 https://t.co/RiSs8cGFcm",FALSE,0,NA,2017-02-17 03:06:06,FALSE,NA,"832425864402841600",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","opendata_bot",0,FALSE,FALSE,NA,NA
"Make America Closed Again! #MACA 
#OpenData #OpenGov #Trump 
There's hope:
https://t.co/D55kPUmGLB
cc/ @RVAwonk… https://t.co/VuAOyYadqM",FALSE,1,NA,2017-02-17 03:02:04,TRUE,NA,"832424849066885120",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","fcassia",0,FALSE,FALSE,NA,NA
"RT @linuxaustralia: ICYMI:  $AUD 35k in our 2017 #grant program for #opensource, #openhardware, #opendata and #opengov projects! Pls RT htt…",FALSE,0,NA,2017-02-17 02:58:52,FALSE,NA,"832424045601648640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thewillymac",5,TRUE,FALSE,NA,NA
"RT @tosseto: ホワイトハウスのオープンデータポータルから本日コンテンツ9GB分が見事に亡くなったようで…他方1/20に取得していた猛者が現る #opendata #opengov https://t.co/5hoxFKymvf",FALSE,0,NA,2017-02-17 02:56:18,FALSE,NA,"832423399943057408",NA,"<a href=""http://twitter.softama.com/"" rel=""nofollow"">ツイタマ+ for Android</a>","elefant23",72,TRUE,FALSE,NA,NA
"RT @tosseto: ホワイトハウスのオープンデータポータルから本日コンテンツ9GB分が見事に亡くなったようで…他方1/20に取得していた猛者が現る #opendata #opengov https://t.co/5hoxFKymvf",FALSE,0,NA,2017-02-17 02:55:43,FALSE,NA,"832423252265836544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kumappus",72,TRUE,FALSE,NA,NA
"RT @4orgexcellence: More cities are implementing #opendata initiatives!

#iiot #4org #innovation #bigdata #coding #DataScience https://t.co…",FALSE,0,NA,2017-02-17 02:53:09,FALSE,NA,"832422606091513857",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",3,TRUE,FALSE,NA,NA
"RT @JenThomasTweet: There is a movement around #civictech and #opendata in #Cleveland. Thanks @brianjcummins @opencleveland @openneo https:…",FALSE,0,NA,2017-02-17 02:52:46,FALSE,NA,"832422509299527680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ClevelandCoLab",6,TRUE,FALSE,NA,NA
"RT @AbilitiesHack: We're @CodeForBmore talking #opendata and #socialimpact https://t.co/uUTC699Zhs",FALSE,0,NA,2017-02-17 02:52:17,FALSE,NA,"832422386192490497",NA,"<a href=""http://www.socialchangecentral.com"" rel=""nofollow"">27 Jan 2017</a>","SocialChangeAus",1,TRUE,FALSE,NA,NA
"RT @JenThomasTweet: There is a movement around #civictech and #opendata in #Cleveland. Thanks @brianjcummins @opencleveland @openneo https:…",FALSE,0,NA,2017-02-17 02:49:54,FALSE,NA,"832421787677913088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DataDaysCLE",6,TRUE,FALSE,NA,NA
"RT @opendatanz: Wellingtonians! International #OpenData Day is coming! Techie? designer? #opendata geek? Come join our mini-hack day https:…",FALSE,0,NA,2017-02-17 02:47:50,FALSE,NA,"832421266208329728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RStewartAllen",7,TRUE,FALSE,NA,NA
"Cape Town's minibus taxis are being mapped with open data from ... - Quartz https://t.co/GOGZrolRyF #opendata",FALSE,1,NA,2017-02-17 02:45:26,FALSE,NA,"832420663227011072",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","OpenDataRD",0,FALSE,FALSE,NA,NA
"RT @SunFoundation: The Department of @Energy has removed its public phonebook from its website. 
https://t.co/5MiOtfKzPj #OpenData #OpenGov…",FALSE,0,NA,2017-02-17 02:43:43,FALSE,NA,"832420230274154497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jumbleofideas",72,TRUE,FALSE,NA,NA
"RT @4orgexcellence: Nice! A #DataAnalytics life cycle!

#bigdata #opendata #center4oe #innovation #leadership #datascience #iot #iiot https…",FALSE,0,NA,2017-02-17 02:40:39,FALSE,NA,"832419458538954753",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KiaTeymourian",2,TRUE,FALSE,NA,NA
"RT @ScorpioCMI: The latest https://t.co/flgEWcpeWv! https://t.co/WrhILiqD0y #opendata #cityfixer",FALSE,0,NA,2017-02-17 02:39:15,FALSE,NA,"832419107245023232",NA,"<a href=""http://www.innonational.com"" rel=""nofollow"">AutomateRobot_opendata</a>","OpenDataMonkey",2,TRUE,FALSE,NA,NA
"RT @opendatanz: Wellingtonians! International #OpenData Day is coming! Techie? designer? #opendata geek? Come join our mini-hack day https:…",FALSE,0,NA,2017-02-17 02:39:06,FALSE,NA,"832419068166684672",NA,"<a href=""http://www.innonational.com"" rel=""nofollow"">AutomateRobot_opendata</a>","OpenDataMonkey",7,TRUE,FALSE,NA,NA
"RT @4orgexcellence: More cities are implementing #opendata initiatives!

#iiot #4org #innovation #bigdata #coding #DataScience https://t.co…",FALSE,0,NA,2017-02-17 02:38:57,FALSE,NA,"832419032703844355",NA,"<a href=""http://www.innonational.com"" rel=""nofollow"">AutomateRobot_opendata</a>","OpenDataMonkey",3,TRUE,FALSE,NA,NA
"RT @4orgexcellence: Nice! A #DataAnalytics life cycle!

#bigdata #opendata #center4oe #innovation #leadership #datascience #iot #iiot https…",FALSE,0,NA,2017-02-17 02:38:49,FALSE,NA,"832418997215821825",NA,"<a href=""http://www.innonational.com"" rel=""nofollow"">AutomateRobot_opendata</a>","OpenDataMonkey",2,TRUE,FALSE,NA,NA
"RT @tosseto: ホワイトハウスのオープンデータポータルから本日コンテンツ9GB分が見事に亡くなったようで…他方1/20に取得していた猛者が現る #opendata #opengov https://t.co/5hoxFKymvf",FALSE,0,NA,2017-02-17 02:36:32,FALSE,NA,"832418423682392064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","joji",72,TRUE,FALSE,NA,NA
"RT @opendatanz: Wellingtonians! International #OpenData Day is coming! Techie? designer? #opendata geek? Come join our mini-hack day https:…",FALSE,0,NA,2017-02-17 02:33:28,FALSE,NA,"832417653402824705",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SusanCarchedi",7,TRUE,FALSE,NA,NA
"The latest https://t.co/flgEWcpeWv! https://t.co/WrhILiqD0y #opendata #cityfixer",FALSE,1,NA,2017-02-17 02:30:57,FALSE,NA,"832417019232391168",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","ScorpioCMI",2,FALSE,FALSE,NA,NA
"RT @3DLaserMapping: Take a look at this wonderful #interactive #DTM of Stonehenge by @MarkWalters_ using @sketchfab and #LiDAR #opendata ht…",FALSE,0,NA,2017-02-17 02:27:11,FALSE,NA,"832416072083054592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","FrauleinFresh",3,TRUE,FALSE,NA,NA
"RT @WB_AsiaPacific: Through #opendata Indonesia’s govt aims to strengthen trust between the government &amp; citizens https://t.co/s7stdabaLj h…",FALSE,0,NA,2017-02-17 02:26:53,FALSE,NA,"832415996040323072",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","mvkennelly",2,TRUE,FALSE,NA,NA
"RT @opendatanz: Wellingtonians! International #OpenData Day is coming! Techie? designer? #opendata geek? Come join our mini-hack day https:…",FALSE,0,NA,2017-02-17 02:26:38,FALSE,NA,"832415931506708480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nardwebster",7,TRUE,FALSE,NA,NA
"RT @WB_AsiaPacific: Through #opendata Indonesia’s govt aims to strengthen trust between the government &amp; citizens https://t.co/s7stdabaLj h…",FALSE,0,NA,2017-02-17 02:26:34,FALSE,NA,"832415917065711616",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","FinanzLinksAsia",2,TRUE,FALSE,NA,NA
"RT @DiploKat: Congratulations @TungaMahadia for recognition of your #opendata leadership in Africa! https://t.co/CWpi9IrUdb @dLabTz @ODIHQ…",FALSE,0,NA,2017-02-17 02:26:31,FALSE,NA,"832415902134054912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MMariaClaudiAA",1,TRUE,FALSE,NA,NA
"RT @Geospex: awesome, when some of that #data becomes #opendata that would be even more awesome! https://t.co/i6KqiuJwWQ",FALSE,0,NA,2017-02-17 02:22:30,FALSE,NA,"832414890950270976",NA,"<a href=""http://AfterHoursData.Com"" rel=""nofollow"">Roundteamappfortwitter</a>","AfterHoursData",1,TRUE,FALSE,NA,NA
"Curso de introducción a los datos abiertos https://t.co/BjH8unkxxZ Cursos de @FormacionOEA via @redgealc #OpenData #aapp",FALSE,1,NA,2017-02-17 02:18:35,FALSE,NA,"832413905620180992",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","gestionpublicav",0,FALSE,FALSE,NA,NA
"Bookmark our #OilAndGas map of #Nigeria https://t.co/p1EW22NsKi #OpenData #OpenGov #Transparency #Accountability @olakunlekas pls #RT",FALSE,1,NA,2017-02-17 02:15:02,FALSE,NA,"832413013562978304",NA,"<a href=""http://www.datalabng.com/"" rel=""nofollow"">DataLabNG</a>","DataLabNG",0,FALSE,FALSE,NA,NA
"RT @carlosarroyo007: Tuit 2: Esto es lo menos #OpenData que existe en un Portal de #DatosAbiertos. Esperemos que a abril como ordena DS016-…",FALSE,0,NA,2017-02-17 02:03:57,FALSE,NA,"832410225374265345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AniversarioPeru",1,TRUE,FALSE,NA,NA
"RT @SunFoundation: The Department of @Energy has removed its public phonebook from its website. 
https://t.co/5MiOtfKzPj #OpenData #OpenGov…",FALSE,0,NA,2017-02-17 02:02:23,FALSE,NA,"832409830677680129",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","peano66",72,TRUE,FALSE,NA,NA
"Through #opendata Indonesia’s govt aims to strengthen trust between the government &amp; citizens… https://t.co/U8IpdIUbLP",FALSE,1,NA,2017-02-17 02:00:54,TRUE,NA,"832409456239575042",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","WB_AsiaPacific",2,FALSE,FALSE,NA,NA
